,0,1,2,3,4
0,7.6124296,14.275375,1.141812,2.2095826,594.6127
1,8.274771,14.170909,1.1467184,2.2272158,533.03986
2,6.765508,14.439157,1.1515387,2.2011526,756.9378
3,7.4660883,14.312837,1.1415813,2.20733,607.88696
4,8.6610985,14.679952,1.1494535,2.1667747,846.9275
5,7.1521626,14.326476,1.1451151,2.2200782,662.88306
6,7.24708,14.283696,1.1417124,2.2286873,656.6735
7,6.4401293,14.536972,1.144233,2.194874,812.65076
8,8.053497,14.154141,1.1440835,2.2148995,541.7059
9,7.757781,14.377558,1.1471534,2.2313786,683.257
10,9.443748,12.98099,1.1493788,2.087411,36.61155
11,7.52017,14.29723,1.1405977,2.2026503,583.0577
12,7.3964534,14.608634,1.1461821,2.2199697,806.61426
13,8.643702,14.276659,1.1494895,2.2468119,510.66895
14,9.259774,13.650382,1.1450683,2.1383312,140.60632
15,8.339909,14.094874,1.1436379,2.1783295,418.08603
16,7.806636,14.19601,1.1382748,2.1919997,466.3323
17,5.804316,14.4864,1.1374637,2.2196724,832.288
18,8.292045,14.224381,1.1467689,2.224049,525.3256
19,7.147417,14.340365,1.1444728,2.204212,656.9449
20,6.563277,14.490291,1.1463717,2.1848135,738.6491
21,9.393101,14.07556,1.1501365,2.0995371,347.2031
22,7.7197566,14.365432,1.1426084,2.2259212,614.79803
23,8.107898,14.018773,1.144246,2.1168857,391.88242
24,7.0038595,14.413375,1.145444,2.2210803,695.9989
25,8.500916,14.287286,1.1462424,2.2070217,449.4939
26,7.49609,14.302445,1.140516,2.2038038,602.9109
27,6.595237,14.072593,1.1410674,2.2554312,674.29456
28,8.245864,14.190185,1.1415088,2.1459105,429.87848
29,6.4320407,14.58697,1.1434991,2.219466,786.184
30,8.815609,14.022688,1.1387602,2.1378841,219.76392
31,7.1379414,14.236854,1.1401277,2.2081962,586.59204
32,9.321711,13.027823,1.144419,2.0863602,119.409584
33,8.290753,14.147929,1.1422726,2.1881697,445.65073
34,7.0387588,14.239533,1.1442825,2.2395265,734.38043
35,6.6623235,14.438553,1.147752,2.2436717,775.7076
36,9.492617,13.518032,1.1548756,2.1766176,240.0632
37,8.111605,14.191119,1.1440598,2.176121,642.8257
38,5.926762,14.467224,1.1502798,2.2280803,804.0255
39,6.636457,14.53923,1.142758,2.1812382,777.2984
40,7.6315866,14.653022,1.1511892,2.2240562,828.327
41,9.145222,14.42442,1.1350889,1.8768277,547.62836
42,7.93408,14.157312,1.1417477,2.1529045,534.2955
43,8.5793295,14.010726,1.1451582,2.1997967,354.04153
44,5.785998,14.523313,1.1480825,2.277604,875.2451
45,9.402782,13.615701,1.1480916,2.108886,44.733532
46,7.958612,14.290969,1.1453606,2.2212968,588.35754
47,6.23831,14.392663,1.1513469,2.2595549,837.72925
