,0,1,2,3,4
0,8.641126,14.506038,1.1498866,2.2198403,574.49005
1,7.739143,14.189287,1.1545568,2.238773,614.2348
2,8.366831,13.919197,1.1374401,2.2494648,510.41122
3,8.086137,13.920123,1.1346375,2.2283778,663.3859
4,7.178874,12.712869,1.140907,2.1872864,489.64096
5,6.9632206,13.145371,1.1430829,2.2026887,458.6524
6,8.043284,14.130743,1.144732,2.244349,535.0195
7,7.209852,13.357236,1.1446961,2.2312527,484.27014
8,8.270603,14.539674,1.1562829,2.1868289,475.93182
9,6.8391776,13.251455,1.147665,2.233192,470.16904
10,6.716821,12.954164,1.1413147,2.1630914,448.00766
11,6.7720947,12.5957575,1.1387615,2.1633847,475.5845
12,6.1228223,14.149788,1.150473,2.1989892,502.45364
13,6.5484285,13.073703,1.1444325,2.1996562,311.43027
14,8.205815,14.1042185,1.1424644,2.256701,418.28012
15,7.116608,13.377056,1.1396441,2.1617305,498.2951
16,7.286866,13.972212,1.1451199,2.24428,408.79047
17,5.833312,13.654052,1.1504112,2.208129,672.8371
18,8.289656,14.345161,1.1414102,2.2335167,471.78433
19,4.7429094,13.942717,1.1440248,2.2306945,570.2129
20,7.0905914,12.751899,1.1377516,2.1552954,492.01846
21,8.061692,14.442693,1.1444641,2.2229142,782.7025
22,8.171945,13.603236,1.1438285,2.2360978,491.72705
23,6.806415,12.707393,1.14419,2.2366168,399.3576
24,6.9952283,13.925513,1.1456971,2.1640894,446.64462
25,6.4276137,12.597554,1.1419301,2.2153149,413.04773
26,6.8854065,13.7485,1.1490707,2.2687774,378.82755
27,6.56878,12.887931,1.143292,2.181318,421.16022
28,5.554997,13.631864,1.1430413,2.186259,537.51544
29,6.714565,13.451665,1.1436553,2.035811,676.98584
30,6.7125688,13.097298,1.1494362,2.243544,459.53125
31,6.660968,12.777566,1.1397698,2.157043,472.54688
32,6.6901073,13.363791,1.149713,2.1967552,420.31955
33,6.6713877,13.393555,1.1443052,2.1945457,604.046
34,9.465356,14.7957535,1.1569031,2.2674189,550.1947
35,6.7186775,13.351964,1.1452296,2.1937525,426.29837
36,6.970227,14.420915,1.1514231,2.232976,410.62787
37,7.195323,12.676778,1.138562,2.1704464,485.27774
38,6.4487453,12.75526,1.1360102,2.1764882,471.56708
39,6.5772038,12.849444,1.1417292,2.1814075,442.4452
40,7.1120105,13.014836,1.1408759,2.1786122,465.7802
41,7.7204285,14.638735,1.156411,2.2566335,458.01694
42,5.1094704,12.834553,1.1407566,2.2567434,376.28323
43,7.0711837,12.831352,1.1388321,2.163849,464.0257
44,6.9173713,13.680667,1.1441636,2.2384782,470.90204
45,6.5562453,13.086041,1.1451439,2.2125814,415.83325
46,8.306783,13.995824,1.1374099,2.27381,506.1597
47,5.3578787,13.033233,1.1440624,2.150726,333.82043
48,7.1144457,13.799098,1.1424379,2.2331088,709.5997
49,7.392541,12.51689,1.1334718,2.1449835,529.45575
50,6.8084097,13.268808,1.1450284,2.1801686,463.70355
51,7.149265,13.485728,1.1405048,2.161943,524.958
52,9.448745,14.800875,1.15235,2.0410802,577.06134
53,6.518421,13.911896,1.146569,2.2098987,522.1542
54,8.92654,14.541774,1.1565994,2.2347574,580.02325
55,6.746683,12.8132,1.1435704,2.197655,428.07275
56,6.6412034,13.096923,1.1445293,2.1946597,429.21045
57,7.1020594,13.44449,1.1428205,2.1712348,493.05576
58,6.252524,14.077819,1.1505296,2.1779716,540.42365
59,9.157818,14.639575,1.1462926,2.2382653,440.32532
60,7.1481733,13.104115,1.1410573,2.2044342,493.8054
61,5.001022,13.504176,1.1402252,2.1623428,626.81256
62,8.149724,13.902118,1.1355594,2.2795794,330.53183
63,7.137788,12.942158,1.1437396,2.2165675,458.38977
64,6.4874797,13.065543,1.144704,2.1836815,412.8017
65,7.5932617,14.2557335,1.1488173,2.2657037,405.8559
66,6.4426165,12.72677,1.1451623,2.2223563,432.59927
