,0,1,2,3,4
0,6.054686,13.589451,1.1416122,2.0195293,399.10928
1,6.6140733,13.76763,1.1396269,1.9737502,251.19263
2,6.0825925,13.938727,1.1423231,2.0095854,234.97963
3,6.4227633,13.548289,1.1390564,2.0332835,309.6184
4,6.157807,13.166045,1.116508,1.9439138,404.4121
5,5.6998787,13.750045,1.143577,2.0513108,409.08148
6,8.5289545,13.147094,1.1330476,2.0457008,590.2534
7,6.1335416,13.475023,1.1406533,2.0301824,339.43222
8,5.3806844,13.5194025,1.1395644,2.032148,434.41782
9,5.321882,13.753152,1.1422678,2.0505464,423.80984
10,7.8909087,13.537652,1.1453354,2.1302605,399.29926
11,6.1414633,13.4919405,1.1373577,2.0100899,357.4049
12,6.652332,13.95921,1.1387558,1.9679763,180.15045
13,6.4206862,13.468087,1.1395004,2.0219114,340.85922
14,6.8550897,14.251959,1.1495483,1.9672481,466.86682
15,6.5570946,14.04618,1.1474687,2.0729682,497.4275
16,6.3882604,13.586389,1.1389848,1.9915068,325.24185
17,6.762236,13.460575,1.142677,2.0501573,457.1725
18,5.4225473,13.646254,1.1405766,2.0305939,361.57092
19,6.4005814,13.784912,1.1414107,2.0001323,290.34012
20,9.218153,14.204129,1.1471231,2.0823965,757.1289
21,7.3083024,14.189886,1.1469911,2.1237655,551.68524
22,7.7496295,13.172415,1.1425382,2.1128285,321.8641
23,9.149637,13.921391,1.1434263,2.0275807,700.7685
24,9.231424,13.977262,1.1427633,2.1864333,687.09033
25,6.034774,13.667907,1.1390625,2.026295,304.03293
26,6.015251,13.88505,1.1416016,1.974847,291.28342
27,9.051339,14.156448,1.1413174,2.0492249,635.93604
28,8.567213,13.629838,1.1367285,2.102288,441.61853
29,6.390259,13.858025,1.1463104,2.1062644,513.794
30,7.918183,13.53987,1.1438609,2.1013858,382.1957
31,6.877175,13.812687,1.1416299,2.0353258,282.60883
32,8.316684,13.870714,1.1407764,2.11322,480.1992
33,7.8528547,13.80622,1.1416175,2.0361466,167.65018
34,6.3557525,13.430202,1.1408504,2.0763805,405.17642
35,6.566663,13.743299,1.1388814,2.047862,392.1788
36,5.6585155,13.713312,1.1406522,2.009289,378.9792
37,7.4525976,13.341621,1.1394848,2.1081293,350.2806
38,6.4929423,13.390369,1.1358773,2.0168297,279.611
39,5.337457,13.726219,1.1467307,2.0565953,444.01877
40,7.65896,13.678573,1.1430466,2.0254123,435.31674
41,6.413803,13.370831,1.138305,2.0235627,351.0436
42,6.931216,14.052847,1.1401728,2.0820749,422.3179
43,7.097726,13.506559,1.1402962,2.0979087,364.67947
44,6.839302,13.347122,1.1391981,2.09058,354.31168
45,9.017785,13.995506,1.1485782,2.1064847,680.8711
46,8.429067,14.389438,1.1466088,2.1565986,610.4141
47,5.8988876,13.79592,1.143086,2.0213606,352.04254
48,9.24543,14.447114,1.1498897,2.1469495,686.26044
49,5.213566,13.776234,1.1456409,2.028636,445.57693
