,0,1,2,3,4
0,9.5,14.839128494262695,1.159848928451538,2.3076977729797363,389.29581026912916
1,5.590051651000977,13.318025588989258,1.1465727090835571,2.2463600635528564,572.0521807303888
2,8.59604263305664,14.345527648925781,1.1489683389663696,2.244980812072754,522.4482664790144
3,7.312060356140137,14.21178150177002,1.145429253578186,1.521674633026123,465.5424652532727
4,6.484857082366943,13.897714614868164,1.1479791402816772,2.18015718460083,540.0633081763824
5,6.935102462768555,14.321059226989746,1.1364965438842773,1.8101733922958374,419.1005595439738
6,9.404367446899414,14.610762596130371,1.1486701965332031,2.284245252609253,445.3124190010309
7,6.632587909698486,14.133329391479492,1.1468355655670166,2.192816972732544,479.88039617024333
8,5.834814548492432,14.021797180175781,1.146085262298584,2.135005474090576,516.5330085455723
9,8.032625198364258,14.542720794677734,1.1414016485214233,0.8467752933502197,419.2356333594412
10,7.104929447174072,14.273180961608887,1.1418510675430298,2.1028621196746826,423.0029345580166
11,6.8388991355896,14.176259994506836,1.1458895206451416,1.934569001197815,458.6049444956668
12,8.110323905944824,13.77595329284668,1.1399773359298706,2.2682127952575684,431.26238060896173
13,9.237251281738281,14.558398246765137,1.15349280834198,2.2803351879119873,469.6324361759774
14,6.853306293487549,13.630722045898438,1.1440389156341553,2.1682403087615967,470.4495512889852
15,6.725204944610596,14.11336612701416,1.142168641090393,1.894729495048523,429.5600879036577
16,9.33357048034668,14.375995635986328,1.1487948894500732,2.255704164505005,467.94461244783054
17,6.126705169677734,13.352270126342773,1.1421666145324707,2.1881725788116455,457.42525562887505
18,7.091719150543213,13.515122413635254,1.1369131803512573,2.021732807159424,422.1534655570417
19,8.415994644165039,14.093510627746582,1.1506233215332031,2.2739686965942383,615.9023156477494
20,6.929487228393555,14.027657508850098,1.1444519758224487,1.8574386835098267,454.6271645054248
21,7.097867965698242,13.879829406738281,1.1455117464065552,1.844065546989441,490.0844043864709
22,6.507772922515869,14.097036361694336,1.147822380065918,2.2337214946746826,508.32914157212736
23,5.75438928604126,13.238914489746094,1.144614577293396,2.199676513671875,512.0070625707359
24,7.973583221435547,14.021032333374023,1.1480919122695923,1.4358253479003906,506.81528085382394
25,6.79887580871582,13.798757553100586,1.1467010974884033,2.1459758281707764,512.4808994345727
26,6.743875026702881,13.960184097290039,1.1469826698303223,2.083329677581787,501.03728287361463
27,9.204814910888672,14.477348327636719,1.1524810791015625,2.2501206398010254,483.81576202398355
28,8.833553314208984,14.404523849487305,1.151242971420288,2.2774367332458496,527.8193296366251
29,6.609111785888672,14.116676330566406,1.1483548879623413,2.095933198928833,509.7164976363478
30,6.375240325927734,13.466444969177246,1.14585280418396,2.2452821731567383,520.2044454240353
31,9.493313789367676,14.655010223388672,1.1551111936569214,2.2831478118896484,429.8932562387391
32,7.706480026245117,13.976008415222168,1.146022915840149,1.277284026145935,453.03029560229965
33,9.498910903930664,14.723443984985352,1.1583828926086426,2.2944283485412598,399.85276090192775
34,7.052359580993652,14.204965591430664,1.1407612562179565,1.7127577066421509,424.5605136227531
35,9.061480522155762,14.161307334899902,1.1474494934082031,2.274020195007324,488.75185251360796
36,8.067378997802734,13.814148902893066,1.1508784294128418,1.5769082307815552,651.0292512049056
37,9.451939582824707,14.72057056427002,1.1549047231674194,2.294499397277832,430.3056944001949
38,9.014636039733887,14.13714599609375,1.1515108346939087,1.985272765159607,562.4600219568686
39,5.391517639160156,13.893457412719727,1.1479796171188354,2.2352657318115234,589.2796262903557
40,7.45817232131958,13.995410919189453,1.147895336151123,1.636768102645874,551.9743562030185
41,8.84291934967041,14.125463485717773,1.1498948335647583,2.27022123336792,556.1479961031398
42,7.353608131408691,13.965357780456543,1.1441580057144165,1.9405779838562012,461.81013215797554
43,9.354142189025879,14.647706031799316,1.1518940925598145,2.2984323501586914,453.2440935055373
44,9.07343864440918,14.7108154296875,1.1526784896850586,0.4653940796852112,418.3181245391448
45,5.741106033325195,13.423087120056152,1.1453367471694946,2.228135585784912,528.9041813043887
46,7.53078031539917,14.187410354614258,1.1492022275924683,2.194873809814453,537.5909531556937
47,8.346022605895996,14.089637756347656,1.149275541305542,2.243302822113037,589.286213220447
48,7.041640758514404,14.043956756591797,1.1465816497802734,2.0092649459838867,485.2558842441646
49,5.624856948852539,13.453043937683105,1.1391745805740356,2.124142646789551,431.2915249856745
50,7.384204864501953,13.89630126953125,1.1466468572616577,2.1285550594329834,519.5160765484554
51,8.33596420288086,14.337926864624023,1.1463665962219238,2.2784523963928223,476.99179820484505
52,4.357598304748535,13.521055221557617,1.1414084434509277,2.2058987617492676,429.95118097812383
53,9.1594877243042,14.458913803100586,1.1479694843292236,2.2824339866638184,463.1280352615349
54,7.206655025482178,14.080769538879395,1.1426624059677124,1.9955509901046753,434.43200321026046
55,6.1976799964904785,13.472594261169434,1.1420193910598755,2.142341375350952,453.3495908026107
56,6.059956073760986,13.574565887451172,1.1463309526443481,2.262293577194214,542.5973211306939
57,9.338982582092285,14.647834777832031,1.1545321941375732,2.2801756858825684,444.95278199686743
58,6.9167094230651855,13.840895652770996,1.1493090391159058,2.2175121307373047,567.2471539588788
59,6.4415388107299805,14.047121047973633,1.145632266998291,1.9790416955947876,473.9569918925024
60,6.34439754486084,13.801465034484863,1.1426076889038086,2.051917791366577,449.58277818374717
61,9.499068260192871,14.796687126159668,1.1587409973144531,2.300924062728882,395.82132085843716
62,7.638642311096191,13.937707901000977,1.1520891189575195,2.229764938354492,683.4718819067402
63,7.295411586761475,14.078697204589844,1.1500478982925415,2.257652759552002,556.7447664731161
64,7.48946475982666,13.880115509033203,1.1484673023223877,2.214650869369507,574.1371328890086
65,7.7170867919921875,13.92105770111084,1.1469587087631226,2.1188457012176514,547.3355480184879
66,8.446137428283691,14.210424423217773,1.1457728147506714,2.2704830169677734,479.6477282014534
67,8.334094047546387,13.677392959594727,1.1463550329208374,2.263868570327759,547.1270190934052
68,7.263864040374756,14.327834129333496,1.1483724117279053,1.7478506565093994,516.7150527334067
69,7.950741767883301,14.3009672164917,1.1483021974563599,1.9391934871673584,519.3693267660959
70,8.517168045043945,14.207919120788574,1.1491389274597168,2.2718405723571777,550.6757070805666
71,9.494629859924316,14.76460075378418,1.1570688486099243,2.2978761196136475,409.7253194738099
72,6.804163932800293,13.403861045837402,1.1438778638839722,2.073124408721924,478.95279619673425
73,6.765977382659912,13.949265480041504,1.1415568590164185,2.004379987716675,431.58732464145686
74,9.457193374633789,14.632561683654785,1.155123233795166,2.2748632431030273,432.6635821787131
75,6.628873348236084,13.55167007446289,1.1420458555221558,2.1822762489318848,447.5270252931899
76,9.080986022949219,13.917291641235352,1.1486027240753174,-0.026272041723132133,419.32792841147585
77,6.922906398773193,14.03955364227295,1.141871690750122,1.6171504259109497,432.6657021531753
78,9.488497734069824,14.599706649780273,1.156407356262207,2.267606019973755,420.1392760110138
79,6.787265777587891,13.686902046203613,1.139255404472351,2.069432020187378,426.65188693875626
80,7.251724720001221,13.903586387634277,1.1508375406265259,2.150299310684204,629.3617818917857
81,7.461735725402832,13.928874969482422,1.1459981203079224,2.2991585731506348,489.0916237298493
82,7.977519989013672,14.256057739257812,1.151375412940979,1.888730764389038,588.8432892967281
83,8.974077224731445,14.490617752075195,1.151952862739563,2.2020437717437744,501.42508226128126
84,7.546760559082031,14.458879470825195,1.1473181247711182,2.034719705581665,449.04539213182863
85,8.123405456542969,13.659566879272461,1.1480087041854858,1.4350907802581787,558.8629600788719
86,5.655649185180664,13.587520599365234,1.1435987949371338,2.1758382320404053,482.87428704140814
87,6.664787769317627,13.864723205566406,1.139397382736206,1.690976858139038,424.08695579246364
88,7.447628021240234,13.685806274414062,1.1488655805587769,2.2129573822021484,615.9999797769904
89,8.95141315460205,14.449555397033691,1.1503167152404785,2.282330274581909,500.2585874137952
90,7.438726902008057,13.98295783996582,1.1477117538452148,1.9823178052902222,546.3897459653131
91,6.905601501464844,14.103569984436035,1.1462457180023193,2.1292881965637207,468.1598951153149
92,8.507147789001465,14.281545639038086,1.1451382637023926,2.2757983207702637,463.07679865596714
93,7.102650165557861,14.247672080993652,1.1435940265655518,1.5192896127700806,441.6303210561198
94,7.0067572593688965,13.869178771972656,1.1484270095825195,2.235826253890991,541.2349504568117
95,6.004183769226074,13.612690925598145,1.144025206565857,2.203718900680542,486.8130634400763
96,7.317602157592773,14.1905517578125,1.14711332321167,1.3374009132385254,466.2165889120778
97,8.37659740447998,14.016130447387695,1.1449501514434814,2.2096567153930664,487.31560946100126
98,7.261844158172607,13.797874450683594,1.1495866775512695,2.289717197418213,583.8414852668941
99,7.836447238922119,14.32181453704834,1.1435976028442383,1.1064298152923584,422.39433931979477
100,9.02455997467041,14.12032699584961,1.1497290134429932,2.2572035789489746,535.8442095366185
101,6.937180042266846,14.154634475708008,1.1458474397659302,2.062055826187134,456.3218169671369
102,8.655957221984863,14.362451553344727,1.1510080099105835,2.241380214691162,551.029056236016
103,7.1580915451049805,13.731995582580566,1.1487911939620972,2.0207769870758057,610.0460848979969
104,8.640448570251465,14.353797912597656,1.1496682167053223,2.2811338901519775,528.1520545536252
105,8.384702682495117,14.128816604614258,1.1476637125015259,2.29844331741333,525.8657118735769
106,9.473660469055176,14.611984252929688,1.1549537181854248,2.281618356704712,435.7453216032769
107,9.49526596069336,14.385263442993164,1.156396508216858,2.266786575317383,436.39856388100117
108,9.449661254882812,14.631918907165527,1.1520664691925049,2.2718496322631836,446.95164590319484
109,6.571042060852051,13.819687843322754,1.1462934017181396,2.188169240951538,505.08561861874125
110,5.424252986907959,13.630693435668945,1.1480687856674194,2.243070363998413,613.8444735020727
111,6.870632171630859,13.99605655670166,1.1430989503860474,2.0707387924194336,440.478707194131
112,6.256077766418457,13.691999435424805,1.149511456489563,2.2829904556274414,614.3792061219578
113,7.202482223510742,13.909772872924805,1.145052433013916,2.017355442047119,476.5077115857629
114,8.105087280273438,13.969334602355957,1.1499255895614624,1.3292291164398193,482.8781040631265
115,7.464346885681152,14.228686332702637,1.1469087600708008,1.9394418001174927,482.9882607998936
116,9.5,-2.2168405055999756,1.1594797372817993,0.21427901089191437,419.32930899486445
117,7.943684101104736,14.180447578430176,1.1484107971191406,1.5117985010147095,510.23337217393555
118,7.541009902954102,13.841981887817383,1.1511269807815552,2.1506412029266357,689.57479324142
119,5.8880157470703125,14.097551345825195,1.141670823097229,2.207033395767212,441.9727360300691
120,5.459451198577881,13.560827255249023,1.1458520889282227,2.2353289127349854,539.2106094109206
121,5.989557266235352,13.114673614501953,1.1351850032806396,2.1364328861236572,421.0166636297468
122,6.084258079528809,12.84298038482666,1.1473344564437866,2.2318642139434814,590.2979950613973
123,6.320343971252441,13.86581802368164,1.1446810960769653,2.123858690261841,478.5294221493511
124,5.872920036315918,13.6043701171875,1.144330620765686,2.2261803150177,495.8557963788347
125,9.445919036865234,14.683907508850098,1.154017448425293,2.2832062244415283,437.2050564600809
126,7.051620960235596,14.232775688171387,1.147191047668457,2.0343759059906006,466.5652327508527
127,8.121585845947266,14.227104187011719,1.1479908227920532,1.6556686162948608,515.8887601875138
128,9.487375259399414,14.6817045211792,1.1569240093231201,2.287956476211548,414.0517449899301
129,6.433102130889893,13.59872055053711,1.1484174728393555,2.2865545749664307,575.4327111987316
130,6.5070085525512695,14.059590339660645,1.1468596458435059,2.067671537399292,492.78865486639154
131,7.641336441040039,14.174946784973145,1.1390459537506104,0.8538166284561157,419.42505230879823
132,7.170004844665527,14.164741516113281,1.1471904516220093,2.192610740661621,478.7604631463237
133,7.233717918395996,14.09289264678955,1.149005651473999,2.263633966445923,525.7227867062169
134,7.022576808929443,13.900300025939941,1.1451865434646606,1.6836299896240234,481.2836307772351
135,7.11685848236084,14.02631950378418,1.1515730619430542,2.1383256912231445,605.4948750472912
136,7.1908650398254395,13.65608024597168,1.1472398042678833,2.1973206996917725,548.1993997605125
137,4.35511589050293,13.895685195922852,1.1458395719528198,2.229876756668091,464.32976844313623
138,8.012986183166504,13.721565246582031,1.1497485637664795,2.074803352355957,729.6677619269849
139,9.499005317687988,14.612039566040039,1.1581218242645264,2.2882790565490723,405.9182377906115
140,6.67598295211792,13.98236083984375,1.1457374095916748,2.141763925552368,476.56504451073357
